设备编号,流水日期,取款存款轧差
20020044,2019/11/10,1700
20020044,2019/11/11,83400
20020044,2019/11/12,24700
20020044,2019/11/13,4600
20020044,2019/11/14,20200
20020044,2019/11/15,48200
20020044,2019/11/16,2000
20020044,2019/11/17,7900
20020044,2019/11/18,-12400
20020044,2019/11/19,8400
20020044,2019/11/20,-6120
20020044,2019/11/21,4500
20020044,2019/11/22,11100
20020044,2019/11/23,3300
20020044,2019/11/24,-1700
20020044,2019/11/25,7100
20020044,2019/11/26,-7600
20020044,2019/11/27,-27100
20020044,2019/11/28,11800
20020044,2019/11/29,33075
20020044,2019/11/30,2750
20020044,2019/12/1,2350
20020044,2019/12/2,22175
20020044,2019/12/3,15025
20020044,2019/12/4,125
20020044,2019/12/5,15500
20020044,2019/12/6,32833
20020044,2019/12/7,6800
20020044,2019/12/8,2633
20020044,2019/12/9,25069
20020049,2016/12/4,7600
20020049,2019/6/25,-20800
20020049,2019/6/26,26600
20020049,2019/6/27,800
20020049,2019/6/28,54800
20020049,2019/6/29,15000
20020049,2019/6/30,8600
20020049,2019/7/1,48900
20020049,2019/7/2,17300
20020049,2019/7/3,50500
20020049,2019/7/4,66200
20020049,2019/7/5,11300
20020049,2019/7/6,14500
20020049,2019/7/7,5500
20020049,2019/7/8,13200
20020049,2019/7/9,25500
20020049,2019/7/10,2000
20020049,2019/7/11,-19400
20020049,2019/7/12,-20400
20020049,2019/7/13,2000
20020049,2019/7/14,11000
20020049,2019/7/15,31400
20020049,2019/7/16,47900
20020049,2019/7/17,28700
20020049,2019/7/18,-34400
20020049,2019/7/19,32900
20020049,2019/7/20,32700
20020049,2019/7/21,31500
20020049,2019/7/22,17500
20020049,2019/7/23,4600
20020049,2019/7/24,-2100
20020049,2019/7/25,900
20020049,2019/7/26,21500
20020049,2019/7/27,18500
20020049,2019/7/28,4500
20020049,2019/7/29,1900
20020049,2019/7/30,1500
20020049,2019/7/31,800
20020049,2019/8/1,1000
20020049,2019/8/2,43000
20020049,2019/8/3,22100
20020049,2019/8/4,4800
20020049,2019/8/5,4300
20020049,2019/8/6,5500
20020049,2019/8/7,7100
20020049,2019/8/8,4900
20020049,2019/8/9,14200
20020049,2019/8/10,-900
20020049,2019/8/11,22400
20020049,2019/8/12,-3000
20020049,2019/8/13,7000
20020049,2019/8/23,-900
20020049,2019/8/24,16100
20020049,2019/8/25,-1300
20020049,2019/8/26,10000
20020049,2019/8/27,-10400
20020049,2019/8/28,24000
20020049,2019/8/29,-3900
20020049,2019/8/30,6000
20020049,2019/8/31,12000
20020049,2019/9/1,57000
20020049,2019/9/2,23000
20020049,2019/9/3,69700
20020049,2019/9/4,33800
20020049,2019/9/5,36300
20020049,2019/9/6,10600
20020049,2019/9/7,25200
20020049,2019/9/8,6700
20020049,2019/9/9,-2000
20020049,2019/9/10,3400
20020049,2019/9/11,1300
20020049,2019/9/12,33300
20020049,2019/9/13,25000
20020049,2019/9/14,1000
20020049,2019/9/15,7000
20020049,2019/9/16,17000
20020049,2019/9/17,20000
20020049,2019/9/18,8000
20020049,2019/9/19,5800
20020049,2019/9/20,-500
20020049,2019/9/21,-600
20020049,2019/9/22,28400
20020049,2019/9/23,-800
20020049,2019/9/24,6600
20020049,2019/9/25,29900
20020049,2019/9/26,10000
20020049,2019/9/27,7000
20020049,2019/9/28,12500
20020049,2019/9/29,-2000
20020049,2019/9/30,12000
20020049,2019/10/1,-18500
20020049,2019/10/2,80900
20020049,2019/10/3,24000
20020049,2019/10/4,800
20020049,2019/10/5,18500
20020049,2019/10/6,1000
20020049,2019/10/7,29400
20020049,2019/10/8,-6700
20020049,2019/10/9,46600
20020049,2019/10/10,9000
20020049,2019/10/11,3400
20020049,2019/10/12,9000
20020049,2019/10/13,8600
20020049,2019/10/14,9200
20020049,2019/10/15,7300
20020049,2019/10/16,14400
20020049,2019/10/17,15500
20020049,2019/10/18,2400
20020049,2019/10/19,10500
20020049,2019/10/20,7700
20020049,2019/10/21,2000
20020049,2019/10/22,14300
20020049,2019/10/23,-2200
20020049,2019/10/24,7600
20020049,2019/10/25,4400
20020049,2019/10/26,-1600
20020049,2019/10/27,7000
20020049,2019/10/28,-16000
20020049,2019/10/29,11400
20020049,2019/10/30,-400
20020049,2019/10/31,5500
20020049,2019/11/1,5200
20020049,2019/11/2,2300
20020049,2019/11/3,6400
20020049,2019/11/4,24600
20020049,2019/11/5,21600
20020049,2019/11/6,52200
20020049,2019/11/7,61500
20020049,2019/11/8,14000
20020049,2019/11/9,31000
20020049,2019/11/10,-1600
20020049,2019/11/11,4300
20020049,2019/11/12,37800
20020049,2019/11/13,-8900
20020049,2019/11/14,12000
20020049,2019/11/15,31600
20020049,2019/11/16,15200
20020049,2019/11/17,30100
20020049,2019/11/18,-43500
20020049,2019/11/19,3700
20020049,2019/11/20,20000
20020049,2019/11/21,18600
20020049,2019/11/22,8300
20020049,2019/11/23,-27600
20020049,2019/11/24,33200
20020049,2019/11/25,12800
20020049,2019/11/26,7700
20020049,2019/11/27,10000
20020052,2019/6/12,165500
20020052,2019/6/25,126400
20020052,2019/6/26,174700
20020052,2019/6/27,93600
20020052,2019/6/28,197900
20020052,2019/6/29,149900
20020052,2019/6/30,90637
20020052,2019/7/1,79200
20020052,2019/7/2,109100
20020052,2019/7/3,97200
20020052,2019/7/4,40600
20020052,2019/7/5,-40100
20020052,2019/7/6,106300
20020052,2019/7/7,165200
20020052,2019/7/8,145700
20020052,2019/7/9,4400
20020052,2019/7/10,-38200
20020052,2019/7/11,213600
20020052,2019/7/12,53300
20020052,2019/7/13,118000
20020052,2019/7/14,103775
20020052,2019/7/15,82300
20020052,2019/7/16,95600
20020052,2019/7/17,84300
20020052,2019/7/18,55800
20020052,2019/7/19,-7700
20020052,2019/7/20,94700
20020052,2019/7/21,88500
20020052,2019/7/22,119700
20020052,2019/7/23,165600
20020052,2019/7/24,300
20020052,2019/7/25,226300
20020052,2019/7/26,143700
20020052,2019/7/27,57100
20020052,2019/7/28,5900
20020052,2019/7/29,75300
20020052,2019/7/30,19900
20020052,2019/7/31,41000
20020052,2019/8/1,-153100
20020052,2019/8/2,133900
20020052,2019/8/3,251700
20020052,2019/8/4,49800
20020052,2019/8/5,90800
20020052,2019/8/6,170500
20020052,2019/8/7,138300
20020052,2019/8/8,47600
20020052,2019/8/9,56400
20020052,2019/8/10,112700
20020052,2019/8/11,44800
20020052,2019/8/12,76400
20020052,2019/8/13,124600
20020052,2019/8/14,88000
20020052,2019/8/15,77800
20020052,2019/8/16,105500
20020052,2019/8/17,149200
20020052,2019/8/18,103100
20020052,2019/8/19,163800
20020052,2019/8/20,4000
20020052,2019/8/21,263700
20020052,2019/8/22,177700
20020052,2019/8/23,202500
20020052,2019/8/24,103700
20020052,2019/8/25,86400
20020052,2019/8/26,102200
20020052,2019/8/27,53000
20020052,2019/8/28,123400
20020052,2019/8/29,23800
20020052,2019/8/30,136000
20020052,2019/8/31,77100
20020052,2019/9/1,48300
20020052,2019/9/2,129900
20020052,2019/9/3,20600
20020052,2019/9/4,151200
20020052,2019/9/5,118300
20020052,2019/9/6,22800
20020052,2019/9/7,14600
20020052,2019/9/8,-28500
20020052,2019/9/9,114600
20020052,2019/9/10,89300
20020052,2019/9/11,175500
20020052,2019/9/12,24000
20020052,2019/9/13,198900
20020052,2019/9/14,167900
20020052,2019/9/15,11300
20020052,2019/9/16,208200
20020052,2019/9/17,225200
20020052,2019/9/18,-18600
20020052,2019/9/19,171200
20020052,2019/9/20,208400
20020052,2019/9/21,81600
20020052,2019/9/22,-3900
20020052,2019/9/23,140800
20020052,2019/9/24,245600
20020052,2019/9/25,89100
20020052,2019/9/26,178600
20020052,2019/9/27,183300
20020052,2019/9/28,48900
20020052,2019/9/29,91700
20020052,2019/9/30,212600
20020052,2019/10/1,164100
20020052,2019/10/2,-1800
20020052,2019/10/3,-1100
20020052,2019/10/4,10700
20020052,2019/10/5,-99300
20020052,2019/10/6,95500
20020052,2019/10/7,4000
20020052,2019/10/8,1000
20020052,2019/10/9,361200
20020052,2019/10/10,116400
20020052,2019/10/11,253400
20020052,2019/10/12,250200
20020052,2019/10/13,-1600
20020052,2019/10/14,72300
20020052,2019/10/15,103900
20020052,2019/10/16,76600
20020052,2019/10/17,89600
20020052,2019/10/18,79800
20020052,2019/10/19,134900
20020052,2019/10/20,119200
20020052,2019/10/21,15900
20020052,2019/10/22,145700
20020052,2019/10/23,125000
20020052,2019/10/24,140400
20020052,2019/10/25,-97500
20020052,2019/10/26,173100
20020052,2019/10/27,254800
20020052,2019/10/28,56200
20020052,2019/10/29,243300
20020052,2019/10/30,81500
20020052,2019/10/31,119800
20020052,2019/11/1,176400
20020052,2019/11/2,167900
20020052,2019/11/3,51100
20020052,2019/11/4,141800
20020052,2019/11/5,86400
20020052,2019/11/6,165100
20020052,2019/11/7,217800
20020052,2019/11/8,53400
20020052,2019/11/9,81400
20020052,2019/11/10,102600
20020052,2019/11/11,152700
20020052,2019/11/12,115500
20020052,2019/11/13,265200
20020052,2019/11/14,202100
20020052,2019/11/15,186600
20020052,2019/11/16,99800
20020052,2019/11/17,20500
20020052,2019/11/18,51400
20020052,2019/11/19,25000
20020052,2019/11/20,12400
20020052,2019/11/21,206100
20020052,2019/11/22,26500
20020052,2019/11/23,153500
20020052,2019/11/24,172100
20020052,2019/11/25,-4100
20020052,2019/11/26,308700
20020052,2019/11/27,124600
20020052,2019/11/28,186450
20020052,2019/11/29,110725
20020052,2019/11/30,125650
20020052,2019/12/1,86575
20020052,2019/12/2,85450
20020052,2019/12/3,133900
20020052,2019/12/4,141825
20020052,2019/12/5,208667
20020052,2019/12/6,88833
20020052,2019/12/7,111567
20020052,2019/12/8,98400
20020055,2019/6/12,-2000
20020055,2019/6/25,12300
20020055,2019/6/26,2600
20020055,2019/6/27,15825
20020055,2019/6/28,-2800
20020055,2019/6/29,-6700
20020055,2019/6/30,200
20020055,2019/7/1,-13400
20020055,2019/7/2,26800
20020055,2019/7/3,7400
20020055,2019/7/4,13500
20020055,2019/7/5,89300
20020055,2019/7/6,-22800
20020055,2019/7/7,36800
20020055,2019/7/8,-7000
20020055,2019/7/9,-2300
20020055,2019/7/10,-6300
20020055,2019/7/11,112000
20020055,2019/7/12,12500
20020055,2019/7/13,-12800
20020055,2019/7/14,-17300
20020055,2019/7/15,-11700
20020055,2019/7/16,-36300
20020055,2019/7/17,1600
20020055,2019/7/18,6700
20020055,2019/7/19,1400
20020055,2019/7/20,10400
20020055,2019/7/21,13500
20020055,2019/7/22,-26600
20020055,2019/7/23,1300
20020055,2019/7/24,300
20020055,2019/7/25,-800
20020055,2019/7/26,5900
20020055,2019/7/27,172400
20020055,2019/7/28,14900
20020055,2019/7/29,-6000
20020055,2019/7/30,-8300
20020055,2019/7/31,71400
20020055,2019/8/1,10200
20020055,2019/8/2,103000
20020055,2019/8/3,28420
20020055,2019/8/4,7180
20020055,2019/8/5,11950
20020055,2019/8/6,-4760
20020055,2019/8/7,6150
20020055,2019/8/8,14683
20020055,2019/8/9,21700
20020055,2019/8/10,27850
20020055,2019/8/11,1650
20020055,2019/8/12,-11443
20020055,2019/8/13,-2420
20020055,2019/8/14,367
20020055,2019/8/15,-5716
20020055,2019/8/16,21383
20020055,2019/8/17,55167
20020055,2019/8/18,-367
20020055,2019/8/19,-9443
20020055,2019/8/20,9640
20020055,2019/8/21,-11883
20020055,2019/8/22,-9500
20020055,2019/8/23,20750
20020055,2019/8/24,53683
20020055,2019/8/25,19483
20020055,2019/8/26,-37500
20020055,2019/8/27,8900
20020055,2019/8/28,-44100
20020055,2019/8/29,-19600
20020055,2019/8/30,3400
20020055,2019/8/31,-5100
20020055,2019/9/1,-12000
20020055,2019/9/2,-700
20020055,2019/9/3,21800
20020055,2019/9/4,14000
20020055,2019/9/5,-20400
20020055,2019/9/6,4000
20020055,2019/9/7,2200
20020055,2019/9/8,10800
20020055,2019/9/9,2700
20020055,2019/9/10,9400
20020055,2019/9/11,-41000
20020055,2019/9/12,-10400
20020055,2019/9/13,10600
20020055,2019/9/14,151100
20020055,2019/9/15,-29400
20020055,2019/9/16,2300
20020055,2019/9/17,24000
20020055,2019/9/18,-71900
20020055,2019/9/19,-16000
20020055,2019/9/20,-2400
20020055,2019/9/21,1500
20020055,2019/9/22,132600
20020055,2019/9/23,-900
20020055,2019/9/24,-2400
20020055,2019/9/25,5000
20020055,2019/9/26,6400
20020055,2019/9/27,40400
20020055,2019/9/28,-3500
20020055,2019/9/29,160200
20020055,2019/9/30,23100
20020055,2019/10/1,-1000
20020055,2019/10/2,2400
20020055,2019/10/3,277900
20020055,2019/10/4,9900
20020055,2019/10/5,-11200
20020055,2019/10/6,-4700
20020055,2019/10/7,-7100
20020055,2019/10/8,-28300
20020055,2019/10/9,-29900
20020055,2019/10/10,-6700
20020055,2019/10/11,-6500
20020055,2019/10/12,-12000
20020055,2019/10/13,-4000
20020055,2019/10/14,201700
20020055,2019/10/15,-18800
20020055,2019/10/16,-6800
20020055,2019/10/17,5500
20020055,2019/10/18,18000
20020055,2019/10/19,11300
20020055,2019/10/20,19000
20020055,2019/10/21,-18600
20020055,2019/10/22,13000
20020055,2019/10/23,-12500
20020055,2019/10/24,181100
20020055,2019/10/25,-3000
20020055,2019/10/26,6200
20020055,2019/10/27,-3800
20020055,2019/10/28,4300
20020055,2019/10/29,-15500
20020055,2019/10/30,7000
20020055,2019/10/31,4200
20020055,2019/11/1,60800
20020055,2019/11/2,1100
20020055,2019/11/3,-28200
20020055,2019/11/4,-13900
20020055,2019/11/5,1600
20020055,2019/11/6,-10600
20020055,2019/11/7,9600
20020055,2019/11/8,-14700
20020055,2019/11/9,5500
20020055,2019/11/10,130000
20020055,2019/11/11,-43100
20020055,2019/11/12,-2900
20020055,2019/11/13,-6700
20020055,2019/11/14,9900
20020055,2019/11/15,1800
20020055,2019/11/16,158400
20020055,2019/11/17,-2400
20020055,2019/11/18,57600
20020055,2019/11/19,-2100
20020055,2019/11/20,29300
20020055,2019/11/21,39500
20020055,2019/11/22,-35300
20020055,2019/11/23,-4500
20020055,2019/11/24,-7000
20020055,2019/11/25,700
20020055,2019/11/26,-51000
20020055,2019/11/27,-39400
20020055,2019/11/28,15800
20020055,2019/11/29,3150
20020055,2019/11/30,40125
20020055,2019/12/1,23100
20020055,2019/12/2,325
20020055,2019/12/3,-13600
20020055,2019/12/4,-6850
20020055,2019/12/5,19666
20020055,2019/12/6,-16067
20020055,2019/12/7,53134
20020055,2019/12/8,40200
20020059,2019/2/6,-14787
20020059,2019/6/25,-9900
20020059,2019/6/26,15900
20020059,2019/6/27,17900
20020059,2019/6/28,-5300
20020059,2019/6/29,14500
20020059,2019/6/30,16900
20020059,2019/7/1,12600
20020059,2019/7/2,7800
20020059,2019/7/3,7300
20020059,2019/7/4,16000
20020059,2019/7/5,17800
20020059,2019/7/6,8363
20020059,2019/7/7,9900
20020059,2019/7/8,15900
20020059,2019/7/9,62700
20020059,2019/7/10,78800
20020059,2019/7/11,96800
20020059,2019/7/12,43200
20020059,2019/7/13,81600
20020059,2019/7/14,300
20020059,2019/7/15,37700
20020059,2019/7/16,18800
20020059,2019/7/17,8200
20020059,2019/7/18,7400
20020059,2019/7/19,6500
20020059,2019/7/20,21800
20020059,2019/7/21,10800
20020059,2019/7/22,15400
20020059,2019/7/23,10400
20020059,2019/7/24,28300
20020059,2019/7/25,33200
20020059,2019/7/26,14200
20020059,2019/7/27,30425
20020059,2019/7/28,16100
20020059,2019/7/29,43500
20020059,2019/7/30,46500
20020059,2019/7/31,32650
20020059,2019/8/1,17100
20020059,2019/8/2,40400
20020059,2019/8/3,34500
20020059,2019/8/4,-8300
20020059,2019/8/5,-700
20020059,2019/8/6,2700
20020059,2019/8/7,15100
20020059,2019/8/8,6600
20020059,2019/8/9,11200
20020059,2019/8/10,97500
20020059,2019/8/11,12500
20020059,2019/8/12,22500
20020059,2019/8/13,21100
20020059,2019/8/14,2500
20020059,2019/8/15,9915
20020059,2019/8/16,21100
20020059,2019/8/17,27400
20020059,2019/8/18,14800
20020059,2019/8/19,25400
20020059,2019/8/20,25088
20020059,2019/8/21,21600
20020059,2019/8/22,13400
20020059,2019/8/23,19400
20020059,2019/8/24,500
20020059,2019/8/25,53700
20020059,2019/8/26,14700
20020059,2019/8/27,7600
20020059,2019/8/28,16300
20020059,2019/8/29,7600
20020059,2019/8/30,9400
20020059,2019/8/31,13200
20020059,2019/9/1,12000
20020059,2019/9/2,12500
20020059,2019/9/3,4800
20020059,2019/9/4,34314
20020059,2019/9/5,27986
20020059,2019/9/6,1086
20020059,2019/9/7,-7800
20020059,2019/9/8,21900
20020059,2019/9/9,-19800
20020059,2019/9/10,80800
20020059,2019/9/11,95000
20020059,2019/9/12,116200
20020059,2019/9/13,21700
20020059,2019/9/14,8000
20020059,2019/9/15,-11600
20020059,2019/9/16,9800
20020059,2019/9/17,18100
20020059,2019/9/18,17200
20020059,2019/9/19,15300
20020059,2019/9/20,23400
20020059,2019/9/21,22800
20020059,2019/9/22,1700
20020059,2019/9/23,28100
20020059,2019/9/24,-5900
20020059,2019/9/25,72500
20020059,2019/9/26,20200
20020059,2019/9/27,43415
20020059,2019/9/28,32000
20020059,2019/9/29,41000
20020059,2019/9/30,82100
20020059,2019/10/1,17900
20020059,2019/10/2,31914
20020059,2019/10/3,25972
20020059,2019/10/4,19238
20020059,2019/10/5,19638
20020059,2019/10/6,10300
20020059,2019/10/7,8400
20020059,2019/10/8,8300
20020059,2019/10/9,3300
20020059,2019/10/10,17500
20020059,2019/10/11,8700
20020059,2019/10/12,16500
20020059,2019/10/13,2900
20020059,2019/10/14,93600
20020059,2019/10/15,53700
20020059,2019/10/16,21500
20020059,2019/10/17,-8000
20020059,2019/10/18,15400
20020059,2019/10/19,19700
20020059,2019/10/20,10100
20020059,2019/10/21,15400
20020059,2019/10/22,2800
20020059,2019/10/23,10000
20020059,2019/10/24,11900
20020059,2019/10/25,10800
20020059,2019/10/26,52800
20020059,2019/10/27,7800
20020059,2019/10/28,-100
20020059,2019/10/29,16200
20020059,2019/10/30,3900
20020059,2019/10/31,8700
20020059,2019/11/1,16000
20020059,2019/11/2,13100
20020059,2019/11/3,11000
20020059,2019/11/4,6300
20020059,2019/11/5,2829
20020059,2019/11/6,84100
20020059,2019/11/7,13600
20020059,2019/11/8,12000
20020059,2019/11/9,20400
20020059,2019/11/10,8517
20020059,2019/11/11,59800
20020059,2019/11/12,64000
20020059,2019/11/13,33200
20020059,2019/11/14,4000
20020059,2019/11/15,17200
20020059,2019/11/16,36700
20020059,2019/11/17,3700
20020059,2019/11/18,13300
20020059,2019/11/19,-11400
20020059,2019/11/20,7700
20020059,2019/11/21,26100
20020059,2019/11/22,-1800
20020059,2019/11/23,11500
20020059,2019/11/24,-800
20020059,2019/11/25,10600
20020059,2019/11/26,1500
20020059,2019/11/27,16900
20020059,2019/11/28,13100
20020059,2019/11/29,10850
20020059,2019/11/30,20425
20020059,2019/12/1,6300
20020059,2019/12/2,22500
20020059,2019/12/3,17575
20020059,2019/12/4,35475
20020059,2019/12/5,14567
20020059,2019/12/6,9134
20020059,2019/12/7,22867
20020059,2019/12/8,4733
20020059,2019/12/9,26550
20020065,2019/6/12,6400
20020065,2019/6/25,21600
20020065,2019/6/26,11700
20020065,2019/6/27,2900
20020065,2019/6/28,6000
20020065,2019/6/29,200
20020065,2019/6/30,41800
20020065,2019/7/1,18200
20020065,2019/7/2,10500
20020065,2019/7/3,200
20020065,2019/7/4,4000
20020065,2019/7/5,500
20020065,2019/7/6,4800
20020065,2019/7/7,534600
20020065,2019/7/8,90400
20020065,2019/7/9,7400
20020065,2019/7/10,15300
20020065,2019/7/11,8800
20020065,2019/7/12,8500
20020065,2019/7/13,500
20020065,2019/7/14,1700
20020065,2019/7/15,100
20020065,2019/7/16,6000
20020065,2019/7/17,6400
20020065,2019/7/18,4100
20020065,2019/7/19,5200
20020065,2019/7/20,100
20020065,2019/7/21,388000
20020065,2019/7/22,300
20020065,2019/7/23,9100
20020065,2019/7/24,600
20020065,2019/7/25,3360
20020065,2019/7/26,1700
20020065,2019/7/27,166800
20020065,2019/7/28,149600
20020065,2019/7/29,400
20020065,2019/7/30,7966
20020065,2019/7/31,800
20020065,2019/8/1,1000
20020065,2019/8/2,24500
20020065,2019/8/3,22400
20020065,2019/8/4,12300
20020065,2019/8/5,17100
20020065,2019/8/6,3350
20020065,2019/8/7,5483
20020065,2019/8/8,5860
20020065,2019/8/9,7716
20020065,2019/8/10,32250
20020065,2019/8/11,94866
20020065,2019/8/12,2783
20020065,2019/8/13,2000
20020065,2019/8/14,2933
20020065,2019/8/15,4500
20020065,2019/8/16,6350
20020065,2019/8/17,37383
20020065,2019/8/18,94716
20020065,2019/8/19,2950
20020065,2019/8/20,9866
20020065,2019/8/21,2866
20020065,2019/8/22,3900
20020065,2019/8/23,9333
20020065,2019/8/24,37800
20020065,2019/8/25,38166
20020065,2019/8/26,8200
20020065,2019/8/27,11025
20020065,2019/8/28,8500
20020065,2019/8/29,6600
20020065,2019/8/30,6200
20020065,2019/8/31,2000
20020065,2019/9/1,1600
20020065,2019/9/2,3200
20020065,2019/9/3,15266
20020065,2019/9/4,1300
20020065,2019/9/5,8800
20020065,2019/9/6,200
20020065,2019/9/7,1700
20020065,2019/9/8,16000
20020065,2019/9/9,4500
20020065,2019/9/10,10560
20020065,2019/9/11,40666
20020065,2019/9/12,2000
20020065,2019/9/13,300
20020065,2019/9/14,31300
20020065,2019/9/15,800
20020065,2019/9/16,1100
20020065,2019/9/17,29600
20020065,2019/9/18,6000
20020065,2019/9/19,1100
20020065,2019/9/20,23100
20020065,2019/9/21,2600
20020065,2019/9/22,48700
20020065,2019/9/23,21300
20020065,2019/9/24,14500
20020065,2019/9/25,209500
20020065,2019/9/26,500
20020065,2019/9/27,15100
20020065,2019/9/28,2600
20020065,2019/9/29,123100
20020065,2019/9/30,18100
20020065,2019/10/1,1700
20020065,2019/10/2,3400
20020065,2019/10/3,22600
20020065,2019/10/4,192300
20020065,2019/10/5,2200
20020065,2019/10/6,200
20020065,2019/10/7,5300
20020065,2019/10/8,7000
20020065,2019/10/9,15300
20020065,2019/10/10,4600
20020065,2019/10/11,1100
20020065,2019/10/12,200
20020065,2019/10/13,200
20020065,2019/10/14,7737
20020065,2019/10/15,6200
20020065,2019/10/16,14600
20020065,2019/10/17,4500
20020065,2019/10/18,3100
20020065,2019/10/19,600
20020065,2019/10/20,500
20020065,2019/10/21,11600
20020065,2019/10/22,3700
20020065,2019/10/23,31000
20020065,2019/10/24,224600
20020065,2019/10/25,4300
20020065,2019/10/26,1600
20020065,2019/10/27,128200
20020065,2019/10/28,5512
20020065,2019/10/29,9800
20020065,2019/10/30,1300
20020065,2019/10/31,1200
20020065,2019/11/1,14300
